Date Published,Product Title,Advisory Title,Category,Post Link,
27 August 2024,KSUNNY COCOA BUTTER CONDITIONER,FDA Advisory No.2024-1184 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “KSUNNY COCOA BUTTER CONDITIONER”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1184-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-ksunny-cocoa-butter-conditioner/,
27 August 2024,REEMS NIACINAMIDE DEO CREAM,FDA Advisory No.2024-1182 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “REEMS NIACINAMIDE DEO CREAM”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1182-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-reems-niacinamide-deo-cream/,
27 August 2024,KSUNNY COCOA BUTTER SHAMPOO,FDA Advisory No.2024-1181 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “KSUNNY COCOA BUTTER SHAMPOO”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1181-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-ksunny-cocoa-butter-shampoo/,
27 August 2024,BEAUTY FORMULAS NOURISHING GOLD FACIAL MASK ENRICHED WITH HYALURONIC ACID HONEYCOMB,FDA Advisory No.2024-1180 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “BEAUTY FORMULAS NOURISHING GOLD FACIAL MASK ENRICHED WITH HYALURONIC ACID HONEYCOMB”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1180-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-beauty-formulas-nourishing-gold-facial-mask-enriched-with-hyaluronic-acid-honeycomb/,
27 August 2024,SIR VON KAGAYAKU GREEN PAPAYA WHITENING SOAP,FDA Advisory No.2024-1178 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “SIR VON KAGAYAKU GREEN PAPAYA WHITENING SOAP”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1178-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-sir-von-kagayaku-green-papaya-whitening-soap/,
27 August 2024,VL ESSENTIALS SIR VON KAGAYAKU BLEACHING WHIPPED SOAP,FDA Advisory No.2024-1177 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “VL ESSENTIALS SIR VON KAGAYAKU BLEACHING WHIPPED SOAP”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1177-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-vl-essentials-sir-von-kagayaku-bleaching-whipped-soap/,
27 August 2024,REEMS COLLECTION GLOW PRO! HYA-CINAMIDE SERUM LOTION 65 SPF,FDA Advisory No.2024-1176 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “REEMS COLLECTION GLOW PRO! HYA-CINAMIDE SERUM LOTION 65 SPF”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1176-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-reems-collection-glow-pro-hya-cinamide-serum-lotion-65-spf/,
27 August 2024,30PCS MINI WET WIPES – CAT,FDA Advisory No.2024-1175 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “30PCS MINI WET WIPES – CAT”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1175-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-30pcs-mini-wet-wipes-cat/,
27 August 2024,SOFTSOAP LIQUID HAND SOAP,FDA Advisory No.2024-1174 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “SOFTSOAP LIQUID HAND SOAP”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1174-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-softsoap-liquid-hand-soap/,
27 August 2024,YUUKO SAKURA NIACINAMIDE BODY LOTION,FDA Advisory No.2024-1173 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “YUUKO SAKURA NIACINAMIDE BODY LOTION”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1173-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-yuuko-sakura-niacinamide-body-lotion/,
27 August 2024,B WHITENING SERUM NIACINAMIDE BODY LOTION (CHERRY BLOSSOM),FDA Advisory No.2024-1172 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “B WHITENING SERUM NIACINAMIDE BODY LOTION (CHERRY BLOSSOM)”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1174-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-b-whitening-serum-niacinamide-body-lotion-cherry-blossom/,
12 August 2024,FRUDIA MY ORCHARD SQUEEZE MASK CACTUS,FDA Advisory No.2024-1097 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “FRUDIA MY ORCHARD SQUEEZE MASK CACTUS”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1097-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-frudia-my-orchard-squeeze-mask-cactus/,
12 August 2024,MIRACLE WHITENING & ANTI-FRECKLE SET,FDA Advisory No.2024-1095 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “MIRACLE WHITENING & ANTI-FRECKLE SET”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1095-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-miracle-whitening-anti-freckle-set/,
31 July 2024,MEIYA MATTE LIPGLOSS – ME-6058 Containing Banned Ingredient,FDA Advisory No.2024-1060 || Public Health Warning Against the Purchase and Use of Cosmetic Product MEIYA MATTE LIPGLOSS – ME-6058 Containing Banned Ingredient,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1060-public-health-warning-against-the-purchase-and-use-of-cosmetic-product-meiya-matte-lipgloss-me-6058-containing-banned-ingredient/,
22 July 2024,JUDAH PREMIUM ORGANICS CASTOR OIL,FDA Advisory No.2024-1054 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “JUDAH PREMIUM ORGANICS CASTOR OIL”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1054-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-judah-premium-organics-castor-oil/,
22 July 2024,HEROLISA’S WHITENING MIX LOTION SPF 50,FDA Advisory No.2024-1053 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “HEROLISA’S WHITENING MIX LOTION SPF 50”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1053-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-herolisas-whitening-mix-lotion-spf-50/,
22 July 2024,V&M NATURALS EMU OIL LIP SUNSCREEN – SMOOCH LIP DETOX,FDA Advisory No.2024-1061 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “V&M NATURALS EMU OIL LIP SUNSCREEN – SMOOCH LIP DETOX”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1061-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-vm-naturals-emu-oil-lip-sunscreen-smooch-lip-detox/,
22 July 2024,ELLEN ELLA TONE UP SUNSCREEN SPF50 PA+++ UVA/UVB,FDA Advisory No.2024-1052 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “ELLEN ELLA TONE UP SUNSCREEN SPF50 PA+++ UVA/UVB”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1052-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-ellen-ella-tone-up-sunscreen-spf50-pa-uva-uvb/,
22 July 2024,NU PORE K-BEAUTY CICA LATER SOOTHING FACIAL JELLY,FDA Advisory No.2024-1059 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “NU PORE K-BEAUTY CICA LATER SOOTHING FACIAL JELLY”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1059-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-nu-pore-k-beauty-cica-later-soothing-facial-jelly/,
22 July 2024,MAKE-UP FIXER SPRAY STAR FLASH MAKEUP SPRAY,FDA Advisory No.2024-1058 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “MAKE-UP FIXER SPRAY STAR FLASH MAKEUP SPRAY”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1058-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-make-up-fixer-spray-star-flash-makeup-spray/,
22 July 2024,EYECARE ANTI-AGING CAFFEINE EYE SERUM,FDA Advisory No.2024-1051 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “EYECARE ANTI-AGING CAFFEINE EYE SERUM”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1051-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-eyecare-anti-aging-caffeine-eye-serum/,
22 July 2024,JUDAH PREMIUM ORGANICS ORGANIC SUNFLOWER OIL,FDA Advisory No.2024-1057 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “JUDAH PREMIUM ORGANICS ORGANIC SUNFLOWER OIL”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1057-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-judah-premium-organics-organic-sunflower-oil/,
22 July 2024,ELLEN ELLA VITAMIN C CREAM,FDA Advisory No.2024-1050 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “ELLEN ELLA VITAMIN C CREAM”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1050-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-ellen-ella-vitamin-c-cream/,
22 July 2024,ELLEN ELLA RETINOL CREAM TRIPLE RETINOL X COLLAGEN,FDA Advisory No.2024-1049 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “ELLEN ELLA RETINOL CREAM TRIPLE RETINOL X COLLAGEN”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1049-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-ellen-ella-retinol-cream-triple-retinol-x-collagen/,
22 July 2024,DANRYLL KLIDE SELF LOVE REVITALIZE & ANTI- AGING SOAP,FDA Advisory No.2024-1056 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “DANRYLL KLIDE SELF LOVE REVITALIZE & ANTI- AGING SOAP”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1056-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-danryll-klide-self-love-revitalize-anti-aging-soap/,
22 July 2024,ELLEN ELLA RADIANT NIACINAMIDE TONE-UP CREAM,FDA Advisory No.2024-1055 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “ELLEN ELLA RADIANT NIACINAMIDE TONE-UP CREAM”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1055-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-ellen-ella-radiant-niacinamide-tone-up-cream/,
22 July 2024,ELLEN ELLA VITAMIN C SERUM,FDA Advisory No.2024-1048 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “ELLEN ELLA VITAMIN C SERUM”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1048-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-ellen-ella-vitamin-c-serum/,
22 July 2024,VEGAN BEAUTY SUNSCREEN GEL SPF 50 PA ++,FDA Advisory No.2024-1047 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “VEGAN BEAUTY SUNSCREEN GEL SPF 50 PA ++”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1047-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-vegan-beauty-sunscreen-gel-spf-50-pa/,
17 July 2024,AEKYUNG KERASYS REPAIRING CONDITIONER,FDA Advisory No.2024-1037 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “AEKYUNG KERASYS REPAIRING CONDITIONER”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1037-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-aekyung-kerasys-repairing-conditioner/,
17 July 2024,WATSONS LOVE MY SKIN NOURISHING COLD-PRESSED SOAP COCONUT OIL & SHEA BUTTER EXTRACT,FDA Advisory No.2024-1036 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “WATSONS LOVE MY SKIN NOURISHING COLD-PRESSED SOAP COCONUT OIL & SHEA BUTTER EXTRACT”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1036-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-watsons-love-my-skin-nourishing-cold-pressed-soap-coconut-oil-shea-butter-extract/,
17 July 2024,GILLETTE CLEARSHIELD 72HR SWEAT PROTECTION COOL WAVE,FDA Advisory No.2024-1034 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “GILLETTE CLEARSHIELD 72HR SWEAT PROTECTION COOL WAVE”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1034-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-gillette-clearshield-72hr-sweat-protection-cool-wave/,
17 July 2024,GOREE AVOCADO & ALOEVERA WHITENING BODY LOTION WITH LYCOPENE,FDA Advisory No.2024-1033 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “GOREE AVOCADO & ALOEVERA WHITENING BODY LOTION WITH LYCOPENE”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1033-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-goree-avocado-aloevera-whitening-body-lotion-with-lycopene/,
17 July 2024,SKINTRENDS THE ACNE AUTHORITY CL CLARIFYING LOTION,FDA Advisory No.2024-1032 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “SKINTRENDS THE ACNE AUTHORITY CL CLARIFYING LOTION”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1032-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-skintrends-the-acne-authority-cl-clarifying-lotion/,
17 July 2024,V&M NATURALS SMOOCH LIP DETOX PEPPERMINT,FDA Advisory No.2024-2030 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “V&M NATURALS SMOOCH LIP DETOX PEPPERMINT”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-2030-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-vm-naturals-smooch-lip-detox-peppermint/,
17 July 2024,WATSONS TOMATO ENERGISING MASK,FDA Advisory No.2024-2029 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “WATSONS TOMATO ENERGISING MASK”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-2029-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-watsons-tomato-energising-mask/,
17 July 2024,AVEENO MOISTURIZING BAR WITH NOURISHING OAT,FDA Advisory No.2024-2028 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “AVEENO MOISTURIZING BAR WITH NOURISHING OAT”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-2028-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-aveeno-moisturizing-bar-with-nourishing-oat/,
17 July 2024,WATSONS LOVE MY GLOW ALOE VERA RADIANT MASK,FDA Advisory No.2024-2027 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “WATSONS LOVE MY GLOW ALOE VERA RADIANT MASK”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-2027-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-watsons-love-my-glow-aloe-vera-radiant-mask/,
17 July 2024,NATURE’S TOUCH BY KKM GLUTA-BERRY SOAP,FDA Advisory No.2024-2026 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “NATURE’S TOUCH BY KKM GLUTA-BERRY SOAP”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-2026-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-natures-touch-by-kkm-gluta-berry-soap/,
17 July 2024,PALMANIS HERBAL WHITENING SOAP WITH VCO,FDA Advisory No.2024-2025 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “PALMANIS HERBAL WHITENING SOAP WITH VCO”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-2025-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-palmanis-herbal-whitening-soap-with-vco/,
17 July 2024,WATSONS CUCUMBER REFRESHING MASK,FDA Advisory No.2024-2024 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “WATSONS CUCUMBER REFRESHING MASK”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-2024-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-watsons-cucumber-refreshing-mask/,
12 July 2024,DEVNEN REPAIR AND MAINTENANCE HAIR MASK,FDA Advisory No.2024-0928 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “DEVNEN REPAIR AND MAINTENANCE HAIR MASK”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-0928-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-devnen-repair-and-maintenance-hair-mask/,
12 July 2024,SOFIA PREMIUM KERATIN ULTIMATE CONDITIONER MARULA OIL + ALOE VERA + AVOCADO + JOJOBA OIL,FDA Advisory No.2024-0927 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “SOFIA PREMIUM KERATIN ULTIMATE CONDITIONER MARULA OIL + ALOE VERA + AVOCADO + JOJOBA OIL”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-0927-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-sofia-premium-keratin-ultimate-conditioner-marula-oil-aloe-vera-avocado-jojoba-oil/,
12 July 2024,KRACIE HADABISEI 3D FACE MASK SUPER SUPPLE,FDA Advisory No.2024-0926 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “KRACIE HADABISEI 3D FACE MASK SUPER SUPPLE”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-0926-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-kracie-hadabisei-3d-face-mask-super-supple/,
5 July 2024,NATURE’S TOUCH ACTIVATED CHARCOAL SOAP,FDA Advisory No.2024-0923 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “NATURE’S TOUCH ACTIVATED CHARCOAL SOAP”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-0923-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-natures-touch-activated-charcoal-soap/,
5 July 2024,LADY DOVE MOISTURIZING MILK SOAP WITH PURE MILK PROTEIN,FDA Advisory No.2024- 0922 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “LADY DOVE MOISTURIZING MILK SOAP WITH PURE MILK PROTEIN”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-0922-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-lady-dove-moisturizing-milk-soap-with-pure-milk-protein/,
5 July 2024,LITTLE PRINCESS MAKE UP SET 3+,FDA Advisory No.2024-0921 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “LITTLE PRINCESS MAKE UP SET 3+”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-0921-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-little-princess-make-up-set-3/,
5 July 2024,MENGDIE NEWTREND STREAM TONIC CARE HAIR TREATMENT,FDA Advisory No.2024- 0920 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic “MENGDIE NEWTREND STREAM TONIC CARE HAIR TREATMENT”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-0920-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-mengdie-newtrend-stream-tonic-care-hair-treatment/,
